movieId,imdbId,tmdbId,title,genres,year
4207,tt0100232,12773.0,Navy Seals,Action|Adventure|War,1990.0
4210,tt0091474,11454.0,Manhunter,Action|Crime|Drama|Horror|Thriller,1986.0
4211,tt0100486,38718.0,Reversal of Fortune,Drama,1990.0
4212,tt0077413,4192.0,Death on the Nile,Crime|Mystery,1978.0
4214,tt0088000,14052.0,Revenge of the Nerds,Comedy,1984.0
4215,tt0093857,16889.0,Revenge of the Nerds II: Nerds in Paradise,Comedy,1987.0
4217,tt0118540,26580.0,4 Little Girls,Documentary,1997.0
4218,tt0091860,21309.0,River's Edge,Crime|Drama,1986.0
4219,tt0089208,16263.0,Girls Just Want to Have Fun,Comedy,1985.0
4220,tt0071771,4985.0,"Longest Yard, The",Comedy,1974.0
4221,tt0102517,20704.0,Necessary Roughness,Comedy,1991.0
4223,tt0215750,853.0,Enemy at the Gates,Drama|War,2001.0
4224,tt0242445,10877.0,Exit Wounds,Action|Thriller,2001.0
4225,tt0205873,5257.0,"Dish, The",Comedy,2001.0
4226,tt0209144,77.0,Memento,Mystery|Thriller,2000.0
4228,tt0125022,10833.0,Heartbreakers,Comedy|Crime|Romance,2001.0
4229,tt0239949,20309.0,Say It Isn't So,Comedy|Romance,2001.0
4231,tt0244970,12658.0,Someone Like You,Comedy|Romance,2001.0
4232,tt0227538,10054.0,Spy Kids,Action|Adventure|Children|Comedy,2001.0
4233,tt0246989,10646.0,Tomcats,Comedy,2001.0
4234,tt0236784,2575.0,"Tailor of Panama, The",Drama|Thriller,2001.0
4235,tt0245712,55.0,Amores Perros (Love's a Bitch),Drama|Thriller,2000.0
4236,tt0206187,65075.0,Keep the River on Your Right: A Modern Cannibal Tale,Documentary,2000.0
4237,tt0247380,44379.0,"Gleaners & I, The (Les glaneurs et la glaneuse)",Documentary,2000.0
4238,tt0164334,2043.0,Along Came a Spider,Action|Crime|Mystery|Thriller,2001.0
4239,tt0221027,4133.0,Blow,Crime|Drama,2001.0
4240,tt0189192,56715.0,Just Visiting,Comedy|Fantasy,2001.0
4241,tt0266860,10991.0,Pokémon 3: The Movie,Animation|Children,2001.0
4242,tt0221889,15940.0,Beautiful Creatures,Comedy|Crime|Drama|Thriller,2000.0
4243,tt0268200,26791.0,Brigham City,Crime|Drama|Mystery,2001.0
4246,tt0243155,634.0,Bridget Jones's Diary,Comedy|Drama|Romance,2001.0
4247,tt0245686,10956.0,Joe Dirt,Adventure|Comedy|Mystery|Romance,2001.0
4248,tt0236348,19366.0,Josie and the Pussycats,Comedy,2001.0
4251,tt0221073,9519.0,Chopper,Drama|Thriller,2000.0
4252,tt0255094,13898.0,"Circle, The (Dayereh)",Drama,2000.0
4254,tt0231402,9290.0,Crocodile Dundee in Los Angeles,Comedy|Drama,2001.0
4255,tt0240515,13166.0,Freddy Got Fingered,Comedy,2001.0
4256,tt0240402,32590.0,"Center of the World, The",Drama,2001.0
4259,tt0211492,52654.0,"Luzhin Defence, The",Drama|Romance,2000.0
4260,tt0199129,70282.0,"Visit, The",Drama,2000.0
4262,tt0086250,111.0,Scarface,Action|Crime|Drama,1983.0
4263,tt0055895,32488.0,Days of Wine and Roses,Drama,1962.0
4265,tt0132245,10477.0,Driven,Action|Thriller,2001.0
4267,tt0203755,2144.0,One Night at McCool's,Comedy,2001.0
4268,tt0141907,24113.0,Town & Country,Comedy,2001.0
4270,tt0209163,1734.0,"Mummy Returns, The",Action|Adventure|Comedy|Thriller,2001.0
4273,tt0240913,4973.0,Under the Sand,Drama,2000.0
4275,tt0085811,849.0,Krull,Action|Adventure|Fantasy|Sci-Fi,1983.0
4276,tt0089504,27223.0,Lost in America,Comedy,1985.0
4278,tt0025913,39266.0,Triumph of the Will (Triumph des Willens),Documentary,1934.0
4280,tt0084917,11307.0,"World According to Garp, The",Comedy|Drama|Romance,1982.0
4282,tt0064940,11163.0,Fellini Satyricon,Drama|Fantasy,1969.0
4284,tt0060429,18691.0,Frankie and Johnny,Comedy,1966.0
4285,tt0101912,3784.0,Frankie and Johnny,Comedy|Romance,1991.0
4289,tt0080539,11936.0,"City of Women, The (Città delle donne, La)",Comedy|Drama,1980.0
4290,tt0101902,25221.0,For the Boys,Comedy|Drama|Musical,1991.0
4291,tt0080319,19494.0,Nine to Five (a.k.a. 9 to 5),Comedy|Crime,1980.0
4292,tt0079638,40842.0,Norma Rae,Drama,1979.0
4293,tt0090098,19357.0,Summer Rental,Comedy,1985.0
4294,tt0045464,33743.0,"5,000 Fingers of Dr. T, The",Children|Fantasy|Musical,1953.0
4296,tt0066011,9062.0,Love Story,Drama|Romance,1970.0
4297,tt0093713,11174.0,Pelle the Conqueror (Pelle erobreren),Drama,1987.0
4298,tt0048021,934.0,Rififi (Du rififi chez les hommes),Crime|Film-Noir|Thriller,1955.0
4299,tt0183790,9476.0,"Knight's Tale, A",Action|Comedy|Romance,2001.0
4300,tt0212826,37691.0,Bread and Roses,Drama,2000.0
4304,tt0256408,14268.0,Startup.com,Documentary,2001.0
4305,tt0225071,5852.0,Angel Eyes,Romance|Thriller,2001.0
4306,tt0126029,808.0,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001.0
4307,tt0206742,49453.0,"Fast Food, Fast Women",Comedy|Romance,2000.0
4308,tt0203009,824.0,Moulin Rouge,Drama|Musical|Romance,2001.0
4310,tt0213149,676.0,Pearl Harbor,Action|Drama|Romance|War,2001.0
4312,tt0210727,26813.0,Himalaya (Himalaya - l'enfance d'un chef),Adventure|Drama,1999.0
4313,tt0206917,29572.0,"Man Who Cried, The",Drama,2000.0
4316,tt0077716,50541.0,Ice Castles,Drama,1978.0
4317,tt0102343,26255.0,Love Potion #9,Comedy|Romance,1992.0
4321,tt0101587,1406.0,City Slickers,Comedy|Western,1991.0
4322,tt0095082,13554.0,Eight Men Out,Drama,1988.0
4323,tt0052902,17664.0,"Horse Soldiers, The",Adventure|War|Western,1959.0
4325,tt0054130,41050.0,"Night, The (Notte, La)",Drama,1960.0
4326,tt0095647,1632.0,Mississippi Burning,Crime|Drama|Thriller,1988.0
4327,tt0054047,966.0,"Magnificent Seven, The",Adventure|Western,1960.0
4329,tt0053221,301.0,Rio Bravo,Western,1959.0
4333,tt0094142,11896.0,Throw Momma from the Train,Comedy|Crime,1987.0
4334,tt0244316,25538.0,Yi Yi,Drama,2000.0
4337,tt0060934,5923.0,"Sand Pebbles, The",Drama|Romance|War,1966.0
4338,tt0041996,15497.0,Twelve O'Clock High,Drama|War,1949.0
4339,tt0059885,21876.0,Von Ryan's Express,Action|Adventure|Drama|War,1965.0
4340,tt0255798,11090.0,"Animal, The",Comedy,2001.0
4342,tt0212815,21056.0,Big Eden,Drama|Romance,2000.0
4343,tt0251075,9397.0,Evolution,Comedy|Sci-Fi,2001.0
4344,tt0244244,9705.0,Swordfish,Action|Crime|Drama,2001.0
4345,tt0254099,26475.0,"Anniversary Party, The",Drama,2001.0
4347,tt0234288,29937.0,Divided We Fall (Musíme si pomáhat),Comedy|Drama,2000.0
4349,tt0065528,10364.0,Catch-22,Comedy|War,1970.0
4350,tt0116344,32458.0,Forgotten Silver,Comedy|Documentary,1996.0
4351,tt0102685,1089.0,Point Break,Action|Crime|Thriller,1991.0
4353,tt0086508,9967.0,Uncommon Valor,Action|War,1983.0
4354,tt0105699,17494.0,Unlawful Entry,Crime|Thriller,1992.0
4355,tt0092272,17465.0,Youngblood,Action|Drama,1986.0
4356,tt0045810,759.0,Gentlemen Prefer Blondes,Comedy|Musical|Romance,1953.0
4357,tt0045891,10297.0,How to Marry a Millionaire,Comedy|Drama|Romance,1953.0
4359,tt0048605,10653.0,"Seven Year Itch, The",Comedy,1955.0
4361,tt0084805,9576.0,Tootsie,Comedy|Romance,1982.0
4366,tt0230011,10865.0,Atlantis: The Lost Empire,Adventure|Animation|Children|Fantasy,2001.0
4367,tt0146316,1995.0,Lara Croft: Tomb Raider,Action|Adventure,2001.0
4368,tt0240462,10808.0,Dr. Dolittle 2,Comedy,2001.0
4369,tt0232500,9799.0,"Fast and the Furious, The",Action|Crime|Thriller,2001.0
4370,tt0212720,644.0,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,2001.0
4371,tt0255819,16161.0,Baby Boy,Crime|Drama,2001.0
4372,tt0250224,10691.0,Crazy/Beautiful,Drama|Romance,2001.0
4373,tt0258038,10615.0,Pootie Tang,Comedy,2001.0
4374,tt0212517,47596.0,Let It Snow,Comedy|Romance,1999.0
4378,tt0203119,11826.0,Sexy Beast,Crime|Drama,2000.0
4380,tt0203632,9301.0,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",Drama|Romance,2000.0
4381,tt0243493,11444.0,"Closet, The (Placard, Le)",Comedy,2001.0
4383,tt0228786,60670.0,"Crimson Rivers, The (Rivières pourpres, Les)",Crime|Drama|Mystery|Thriller,2000.0
4384,tt0246765,55551.0,Lumumba,Drama,2000.0
4386,tt0239395,10992.0,Cats & Dogs,Children|Comedy,2001.0
4387,tt0271027,2140.0,Kiss of the Dragon,Action,2001.0
4388,tt0257106,4248.0,Scary Movie 2,Comedy,2001.0
4389,tt0245238,17612.0,Lost and Delirious,Drama,2001.0
4390,tt0249380,3134.0,Rape Me (Baise-moi),Crime|Drama|Thriller,2000.0
4392,tt0099012,8217.0,Alice,Comedy|Drama|Fantasy|Romance,1990.0
4393,tt0094663,22478.0,Another Woman,Drama,1988.0
4394,tt0058953,26483.0,Beach Blanket Bingo,Comedy|Musical,1965.0
4395,tt0052216,24382.0,Big Deal on Madonna Street (I Soliti Ignoti),Comedy|Crime,1958.0
4396,tt0082136,11286.0,"Cannonball Run, The",Action|Comedy,1981.0
4397,tt0087032,11950.0,Cannonball Run II,Action|Comedy,1984.0
4399,tt0058249,36245.0,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",Comedy|Drama,1964.0
4402,tt0059124,26573.0,Dr. Goldfoot and the Bikini Machine,Comedy,1965.0
4403,tt0053925,23439.0,"Fall of the House of Usher, The (House of Usher)",Horror,1960.0
4404,tt0016847,10728.0,Faust,Drama|Fantasy|Horror,1926.0
4406,tt0056217,11697.0,"Man Who Shot Liberty Valance, The",Crime|Drama|Western,1962.0
4407,tt0091886,6106.0,Salvador,Drama|Thriller|War,1986.0
4408,tt0093940,22477.0,September,Drama,1987.0
4409,tt0105378,19200.0,Shadows and Fog,Comedy|Drama|Mystery|Thriller,1991.0
4410,tt0091983,11300.0,Something Wild,Comedy|Crime|Drama,1986.0
4412,tt0069372,28650.0,"Thing with Two Heads, The",Comedy|Horror|Sci-Fi,1972.0
4419,tt0047811,43316.0,All That Heaven Allows,Drama|Romance,1955.0
4420,tt0046754,34689.0,"Barefoot Contessa, The",Drama,1954.0
4422,tt0069467,10238.0,Cries and Whispers (Viskningar och rop),Drama,1972.0
4424,tt0065777,4789.0,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",Drama,1970.0
4426,tt0048261,18030.0,Kiss Me Deadly,Film-Noir,1955.0
4427,tt0063227,18988.0,"Lion in Winter, The",Drama,1968.0
4428,tt0055184,11536.0,"Misfits, The",Comedy|Drama|Romance|Western,1961.0
4429,tt0049513,10339.0,Moby Dick,Drama,1956.0
4432,tt0051036,976.0,Sweet Smell of Success,Drama|Film-Noir,1957.0
4433,tt0049966,69605.0,Written on the Wind,Drama,1956.0
4434,tt0059095,65632.0,"10th Victim, The (La decima vittima)",Action|Comedy|Sci-Fi|Thriller,1965.0
4436,tt0074991,4780.0,Obsession,Mystery|Thriller,1976.0
4437,tt0076786,11906.0,Suspiria,Horror,1977.0
4438,tt0068767,11713.0,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Action|Drama|Romance|Thriller,1972.0
4439,tt0082176,9589.0,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),Drama,1981.0
4440,tt0067824,12481.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Action|Thriller,1971.0
4441,tt0077594,13333.0,Game of Death,Action,1978.0
4442,tt0089461,13938.0,"Last Dragon, The",Action|Comedy|Drama,1985.0
4443,tt0082869,10540.0,Outland,Action|Sci-Fi|Thriller,1981.0
4444,tt0068935,9462.0,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action|Crime,1972.0
4445,tt0163862,82623.0,T-Rex: Back to the Cretaceous,Adventure|Documentary|IMAX,1998.0
4446,tt0173840,2114.0,Final Fantasy: The Spirits Within,Adventure|Animation|Fantasy|Sci-Fi,2001.0
4447,tt0250494,8835.0,Legally Blonde,Comedy|Romance,2001.0
4448,tt0227445,11371.0,"Score, The",Action|Drama,2001.0
4449,tt0262210,78248.0,Adanggaman,Drama,2000.0
4450,tt0242193,9517.0,Bully,Crime|Drama|Thriller,2001.0
4451,tt0273300,25985.0,Jump Tomorrow,Comedy|Drama|Romance,2001.0
4452,tt0227005,15745.0,Made,Comedy,2001.0
4453,tt0245280,24977.0,Michael Jordan to the Max,Documentary|IMAX,2000.0
4454,tt0188913,36107.0,More,Animation|Drama|Sci-Fi|IMAX,1998.0
4458,tt0109049,13794.0,Africa: The Serengeti,Documentary|IMAX,1994.0
4459,tt0130445,13795.0,Alaska: Spirit of the Wild,Documentary|IMAX,1997.0
4462,tt0094593,38965.0,18 Again!,Comedy|Fantasy,1988.0
4463,tt0094594,47817.0,1969,Drama|War,1988.0
4464,tt0094606,31052.0,"Accidental Tourist, The",Comedy|Drama|Romance,1988.0
4465,tt0094608,10868.0,"Accused, The",Drama,1988.0
4466,tt0094602,9395.0,Above the Law,Action|Crime|Drama,1988.0
4467,tt0096764,14506.0,"Adventures of Baron Munchausen, The",Adventure|Comedy|Fantasy,1988.0
4470,tt0094675,2.0,Ariel,Drama,1988.0
4471,tt0094678,26044.0,Arthur 2: On the Rocks,Comedy|Romance,1988.0
4473,tt0094712,14911.0,Bat*21,Drama|War,1988.0
4474,tt0094715,15592.0,Beaches,Comedy|Drama|Musical,1988.0
4475,tt0094716,15267.0,"Beast of War, The (Beast, The)",Drama|War,1988.0
4476,tt0094739,12710.0,Big Business,Comedy,1988.0
4477,tt0094744,30502.0,Big Top Pee-Wee,Adventure|Children|Comedy,1988.0
4478,tt0094746,19382.0,Biloxi Blues,Comedy|Drama,1988.0
4480,tt0094761,9599.0,"Blob, The",Horror|Sci-Fi,1988.0
4482,tt0094799,17170.0,"Bright Lights, Big City",Drama,1988.0
4483,tt0094824,18509.0,Caddyshack II,Comedy,1988.0
4484,tt0094828,110428.0,Camille Claudel,Drama,1988.0
4487,tt0094889,7520.0,Cocktail,Drama|Romance,1988.0
4488,tt0094894,10126.0,Colors,Action|Crime|Drama,1988.0
4489,tt0094898,9602.0,Coming to America,Comedy|Romance,1988.0
4490,tt0094910,23752.0,"Couch Trip, The",Comedy,1988.0
4492,tt0090887,3980.0,Critters,Comedy|Sci-Fi,1986.0
4495,tt0094921,27397.0,Crossing Delancey,Comedy|Romance,1988.0
4496,tt0094933,9748.0,D.O.A.,Film-Noir|Mystery|Thriller,1988.0
4497,tt0094961,40095.0,Dead Heat,Action|Comedy|Horror|Sci-Fi,1988.0
4498,tt0094963,10651.0,"Dead Pool, The",Action|Crime|Thriller,1988.0
4499,tt0095031,10141.0,Dirty Rotten Scoundrels,Comedy,1988.0
4500,tt0092929,27362.0,Drowning by Numbers,Comedy|Drama,1988.0
4502,tt0095107,26386.0,Ernest Saves Christmas,Children|Comedy,1988.0
4504,tt0095145,25884.0,Feds,Comedy,1988.0
4505,tt0095169,26355.0,For Keeps,Drama|Romance,1988.0
4506,tt0095174,10675.0,Frantic,Crime|Mystery|Thriller,1988.0
4508,tt0095243,10130.0,Gorillas in the Mist,Drama,1988.0
4509,tt0095253,2617.0,"Great Outdoors, The",Comedy,1988.0
4511,tt0095304,21362.0,High Spirits,Comedy,1988.0
4516,tt0095409,20443.0,Johnny Be Good,Comedy,1988.0
4517,tt0095484,49365.0,Lady in White (a.k.a. The Mystery of the Lady in White),Horror|Mystery|Thriller,1988.0
4518,tt0095488,11347.0,The Lair of the White Worm,Comedy|Horror,1988.0
4519,tt0095489,12144.0,"Land Before Time, The",Adventure|Animation|Children|Fantasy,1988.0
4520,tt0095519,13704.0,License to Drive,Comedy,1988.0
4521,tt0095532,12505.0,Little Nikita,Drama,1988.0
4522,tt0095599,41963.0,Masquerade,Mystery|Romance|Thriller,1988.0
4523,tt0095638,13482.0,Milagro Beanfield War,Comedy|Drama|Fantasy,1988.0
4524,tt0095654,34014.0,Moon Over Parador,Comedy,1988.0
4526,tt0095687,12120.0,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,1988.0
4527,tt0095736,47818.0,"Night in the Life of Jimmy Reardon, A",Comedy|Romance,1988.0
4529,tt0095801,3543.0,Bagdad Cafe (Out of Rosenheim),Comedy|Drama,1987.0
4531,tt0095963,9604.0,Red Heat,Action,1988.0
4533,tt0089907,10925.0,"Return of the Living Dead, The",Comedy|Horror|Sci-Fi,1985.0
4534,tt0095993,13965.0,Return to Snowy River (a.k.a. The Man From Snowy River II),Adventure|Drama|Western,1988.0
4535,tt0084296,24266.0,"Man from Snowy River, The",Drama|Romance|Western,1982.0
4537,tt0096018,18197.0,Running on Empty,Drama,1988.0
4541,tt0096071,11503.0,"Serpent and the Rainbow, The",Horror,1988.0
4544,tt0096101,11966.0,Short Circuit 2,Comedy|Sci-Fi,1988.0
4545,tt0091949,2605.0,Short Circuit,Comedy|Sci-Fi,1986.0
4546,tt0096163,8740.0,"Vanishing, The (Spoorloos)",Drama|Thriller,1988.0
4552,tt0096251,41428.0,"Tetsuo, the Ironman (Tetsuo)",Action|Horror|Sci-Fi|Thriller,1988.0
4553,tt0096256,8337.0,They Live,Action|Sci-Fi|Thriller,1988.0
4557,tt0096316,28176.0,Tucker: The Man and His Dream,Drama,1988.0
4558,tt0096320,9493.0,Twins,Comedy,1988.0
4562,tt0096454,12582.0,Without a Clue,Comedy|Mystery,1988.0
4563,tt0096486,10001.0,Young Einstein,Comedy,1988.0
4564,tt0096794,11352.0,Always,Drama|Fantasy|Romance,1989.0
4565,tt0088708,12500.0,American Ninja,Action|Adventure,1985.0
4568,tt0096913,17882.0,Best of the Best,Action,1989.0
4571,tt0096928,1648.0,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,1989.0
4572,tt0096933,4105.0,Black Rain,Action|Crime|Drama,1989.0
4573,tt0096943,22711.0,Blaze,Comedy|Drama,1989.0
4574,tt0096945,19124.0,Blind Fury,Action|Thriller,1989.0
4577,tt0097027,10142.0,Casualties of War,Drama|War,1989.0
4578,tt0097044,3064.0,Chances Are,Comedy|Romance,1989.0
4580,tt0097138,10134.0,Cyborg,Action|Sci-Fi,1989.0
4581,tt0097142,21291.0,Dad,Drama,1989.0
4583,tt0097211,30352.0,Disorganized Crime,Action|Comedy,1989.0
4584,tt0097236,15142.0,Dream a Little Dream,Comedy|Drama|Romance,1989.0
4585,tt0097235,14550.0,"Dream Team, The",Comedy,1989.0
4587,tt0097257,2210.0,Earth Girls Are Easy,Comedy|Musical|Sci-Fi,1988.0
4589,tt0085475,21721.0,Eddie and the Cruisers,Drama|Musical|Mystery,1983.0
4591,tt0097289,11828.0,Erik the Viking,Adventure|Comedy|Fantasy,1989.0
4593,tt0097328,10551.0,Family Business,Comedy,1989.0
4594,tt0097334,20713.0,Farewell to the King,Action|War,1989.0
4595,tt0097336,27461.0,Fat Man and Little Boy,Drama,1989.0
4597,tt0097438,1380.0,Gleaming the Cube,Action|Drama|Mystery,1989.0
4599,tt0097457,11465.0,Great Balls of Fire!,Drama,1989.0
4600,tt0097458,17190.0,Gross Anatomy (a.k.a. A Cut Above),Comedy|Drama,1989.0
4602,tt0097481,9085.0,Harlem Nights,Comedy|Crime|Romance,1989.0
4603,tt0097500,17819.0,Her Alibi,Comedy|Romance,1989.0
4605,tt0097531,14776.0,How to Get Ahead in Advertising,Comedy|Fantasy,1989.0
4608,tt0097579,29185.0,"Innocent Man, An",Crime|Drama,1989.0
4610,tt0097613,32059.0,"January Man, The",Comedy|Crime|Mystery|Thriller,1989.0
4611,tt0097626,505.0,Johnny Handsome,Crime|Drama,1989.0
4612,tt0097635,4486.0,Jesus of Montreal (Jésus de Montréal),Drama,1989.0
4613,tt0097637,10345.0,K-9,Action|Comedy|Crime,1989.0
4614,tt0097659,10222.0,Kickboxer,Action,1989.0
4615,tt0097714,12774.0,Last Exit to Brooklyn,Drama,1989.0
4616,tt0097722,14621.0,Lean on Me,Drama,1989.0
4617,tt0097731,19118.0,Let It Ride,Comedy,1989.0
4619,tt0097758,15138.0,Little Monsters,Comedy,1989.0
4621,tt0097778,9494.0,Look Who's Talking,Comedy|Romance,1989.0
4622,tt0097790,17362.0,Loverboy,Comedy,1989.0
4623,tt0097815,9942.0,Major League,Comedy,1989.0
4624,tt0097858,8216.0,Meet the Feebles,Animation|Comedy|Musical,1989.0
4625,tt0097883,4296.0,Millennium,Drama|Sci-Fi|Thriller,1989.0
4626,tt0097889,24739.0,Miracle Mile,Drama|Romance|Sci-Fi,1989.0
4628,tt0097965,9686.0,New York Stories,Comedy|Drama,1989.0
4629,tt0097967,27418.0,Next of Kin,Action|Crime|Thriller,1989.0
4630,tt0097987,39002.0,No Holds Barred,Action,1989.0
4632,tt0098051,31606.0,"Package, The",Action|Thriller,1989.0
4634,tt0098073,37146.0,Penn & Teller Get Killed,Adventure|Comedy,1989.0
4635,tt0098097,20006.0,Pink Cadillac,Action|Comedy|Drama,1989.0
4636,tt0098141,8867.0,"Punisher, The",Action,1989.0
4638,tt0163025,331.0,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,2001.0
4639,tt0265029,11467.0,America's Sweethearts,Comedy|Romance,2001.0
4640,tt0222851,327.0,Brother,Action|Crime|Thriller,2000.0
4641,tt0162346,1548.0,Ghost World,Comedy|Drama,2001.0
4642,tt0248845,13403.0,Hedwig and the Angry Inch,Comedy|Drama|Musical,2000.0
4643,tt0133152,869.0,Planet of the Apes,Action|Adventure|Drama|Sci-Fi,2001.0
4644,tt0237539,552.0,Bread and Tulips (Pane e tulipani),Comedy|Drama|Romance,2000.0
4645,tt0123948,36095.0,Cure,Crime|Horror|Thriller,1997.0
4646,tt0203540,33379.0,Greenfingers,Comedy|Drama,2000.0
4649,tt0243655,2171.0,Wet Hot American Summer,Comedy,2001.0
4653,tt0098194,41946.0,"Return of the Musketeers, The",Adventure|Comedy,1989.0
4654,tt0098206,10135.0,Road House,Action|Drama,1989.0
4658,tt0098253,19236.0,Santa Sangre,Drama|Horror|Mystery|Thriller,1989.0
4660,tt0098261,60276.0,Scenes from the Class Struggle in Beverly Hills,Comedy,1989.0
4661,tt0098273,12150.0,Sea of Love,Crime|Drama|Thriller,1989.0
4662,tt0098282,11185.0,"See No Evil, Hear No Evil",Comedy|Crime,1989.0
4663,tt0098308,47045.0,She's Out of Control,Comedy,1989.0
4666,tt0098343,12478.0,Skin Deep,Comedy,1989.0
4670,tt0094035,25155.0,"Stepfather, The",Horror|Thriller,1987.0
4671,tt0098725,65015.0,Sweetie,Drama,1989.0
4672,tt0098436,24077.0,"Tall Guy, The",Comedy|Romance,1989.0
4673,tt0098439,9618.0,Tango & Cash,Action|Comedy|Crime|Thriller,1989.0
4675,tt0098471,31608.0,Three Fugitives,Action|Comedy,1989.0
4676,tt0098519,22102.0,Troop Beverly Hills,Comedy,1989.0
4677,tt0098536,6951.0,Turner & Hooch,Comedy|Crime,1989.0
4678,tt0098546,11959.0,UHF,Comedy,1989.0
4679,tt0098554,2616.0,Uncle Buck,Comedy,1989.0
4681,tt0098621,249.0,"War of the Roses, The",Comedy|Drama,1989.0
4683,tt0098663,183.0,"Wizard, The",Adventure|Children|Comedy|Drama,1989.0
4686,tt0108539,8494.0,Weekend at Bernie's II,Adventure|Comedy,1993.0
4687,tt0056868,26535.0,Billy Liar,Comedy,1963.0
4688,tt0101465,41784.0,Black Robe,Adventure|Drama,1991.0
4689,tt0065761,27431.0,"Cat o' Nine Tails, The (Gatto a nove code, Il)",Mystery|Thriller,1971.0
4690,tt0087089,2148.0,"Cotton Club, The",Crime|Musical,1984.0
4695,tt0078490,31941.0,Who'll Stop the Rain,Crime|Drama,1978.0
4697,tt0083624,27813.0,Basket Case,Comedy|Horror,1982.0
4699,tt0218922,2057.0,Original Sin,Drama|Romance|Thriller,2001.0
4700,tt0247638,9880.0,"Princess Diaries, The",Children|Comedy|Romance,2001.0
4701,tt0266915,5175.0,Rush Hour 2,Action|Comedy,2001.0
4703,tt0094868,41951.0,Chocolat,Drama,1988.0
4704,tt0056059,11385.0,Hatari!,Adventure|Comedy,1962.0
4705,tt0077288,4484.0,"Cage aux Folles, La",Comedy,1978.0
4708,tt0060668,44258.0,Marat/Sade,Drama|Musical,1966.0
4709,tt0064782,20391.0,Paint Your Wagon,Comedy|Musical|Western,1969.0
4710,tt0075213,12584.0,"Shootist, The",Drama|Western,1976.0
4711,tt0108323,70042.0,Theremin: An Electronic Odyssey,Documentary,1993.0
4713,tt0080360,11542.0,Altered States,Drama|Sci-Fi,1980.0
4714,tt0080377,17169.0,Any Which Way You Can,Comedy,1980.0
4715,tt0080402,39176.0,"Awakening, The",Horror,1980.0
4717,tt0080436,19267.0,"Battle Creek Brawl (Big Brawl, The)",Action|Comedy,1980.0
4718,tt0252866,2770.0,American Pie 2,Comedy,2001.0
4719,tt0181739,12610.0,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001.0
4720,tt0230600,1933.0,"Others, The",Drama|Horror|Mystery|Thriller,2001.0
4721,tt0244000,13496.0,American Outlaws,Action|Comedy|Western,2001.0
4722,tt0250202,21055.0,All Over the Guy,Comedy,2001.0
4723,tt0250323,24936.0,"Deep End, The",Drama,2001.0
4725,tt0261983,10972.0,Session 9,Horror|Thriller,2001.0
4727,tt0238112,1722.0,Captain Corelli's Mandolin,Drama|Romance|War,2001.0
4728,tt0250687,9896.0,Rat Race,Comedy,2001.0
4732,tt0258470,9683.0,Bubble Boy,Comedy,2001.0
4733,tt0256524,2779.0,"Curse of the Jade Scorpion, The",Comedy,2001.0
4734,tt0261392,2294.0,Jay and Silent Bob Strike Back,Adventure|Comedy,2001.0
4735,tt0228333,10016.0,Ghosts of Mars,Horror|Sci-Fi|Thriller,2001.0
4736,tt0234829,26602.0,Summer Catch,Comedy|Drama|Romance,2001.0
4738,tt0208196,22230.0,Happy Accidents,Romance|Sci-Fi,2000.0
4740,tt0206926,13966.0,Maybe Baby,Comedy|Romance,2000.0
4741,tt0203166,742.0,Together (Tillsammans),Comedy|Drama|Romance,2000.0
4743,tt0255653,15104.0,Tortilla Soup,Comedy|Romance,2001.0
4744,tt0263488,8922.0,Jeepers Creepers,Horror,2001.0
4745,tt0184791,11065.0,O,Drama,2001.0
4748,tt0103596,16314.0,3 Ninjas,Action|Children|Comedy,1992.0
4749,tt0109015,18885.0,3 Ninjas Kick Back,Action|Children|Comedy,1994.0
4750,tt0112255,40508.0,3 Ninjas Knuckle Up,Action|Children,1995.0
4754,tt0070917,16307.0,"Wicker Man, The",Drama|Horror|Mystery|Thriller,1973.0
4756,tt0246544,11370.0,"Musketeer, The",Action|Adventure|Drama|Romance,2001.0
4757,tt0202470,12508.0,Rock Star,Comedy|Drama|Musical,2001.0
4759,tt0269341,25462.0,Two Can Play That Game,Comedy|Drama,2001.0
4765,tt0242587,18734.0,L.I.E.,Drama,2001.0
4766,tt0250809,44321.0,"Our Lady of the Assassins (Virgen de los sicarios, La)",Crime|Drama|Romance,2000.0
4769,tt0248912,58062.0,Into the Arms of Strangers: Stories of the Kindertransport,Documentary,2000.0
4770,tt0221218,2176.0,"Glass House, The",Thriller,2001.0
4771,tt0180734,20857.0,Hardball,Drama,2001.0
